UserId,UserName,Date,Location,PostId,TagId,TagName
"-1","Community","2018-05-21 16:13:59","on the server farm","5574042","16","python"
"-1","Community","2018-06-29 20:36:52","on the server farm","4859129","16","python"
"-1","Community","2018-05-03 09:11:14","on the server farm","4792065","16","python"
"-1","Community","2018-04-12 13:01:11","on the server farm","4719854","16","python"
"-1","Community","2018-05-10 17:57:28","on the server farm","4630465","16","python"
"-1","Community","2018-05-05 12:56:24","on the server farm","4537411","16","python"
"-1","Community","2018-06-29 13:58:50","on the server farm","4471988","16","python"
"-1","Community","2018-06-15 09:16:31","on the server farm","4448724","16","python"
"-1","Community","2018-06-30 08:20:07","on the server farm","4324558","16","python"
"-1","Community","2018-05-18 19:21:20","on the server farm","4372797","16","python"
"-1","Community","2018-06-05 14:57:17","on the server farm","4284991","16","python"
"-1","Community","2018-06-28 14:32:43","on the server farm","4178614","16","python"
"-1","Community","2018-05-05 08:28:25","on the server farm","4059706","16","python"
"-1","Community","2018-05-11 21:02:12","on the server farm","3815359","16","python"
"-1","Community","2018-05-23 17:59:20","on the server farm","3684484","16","python"
"893","Greg Hewgill","2018-06-04 21:34:37","Christchurch, New Zealand","4502429","16","python"
"1114","Jeremy","2018-05-16 00:04:08","","6340351","16","python"
"2495","Emperor XLII","2018-04-10 15:16:42","Austin, TX","4888463","16","python"
"2683","Jason Sundram","2018-05-21 03:42:07","San Francisco, CA","5653533","16","python"
"2683","Jason Sundram","2018-06-18 07:21:49","San Francisco, CA","5900985","16","python"
"3340","Jacob Schoen","2018-05-01 15:17:05","Chalmette, LA","6044326","16","python"
"4279","jfs","2018-06-24 05:45:39","Moscow, Russia","5259882","16","python"
"4279","jfs","2018-04-24 19:50:53","Moscow, Russia","4937491","16","python"
"5377","aaronstacy","2018-05-07 20:41:10","Lafayette, IN","4669204","16","python"
"5640","GEOCHET","2018-06-28 10:32:10","North Branford, CT","8347048","16","python"
"6160","Jim Hunziker","2018-06-30 18:56:27","New Jersey","4670350","16","python"
"7532","Mark Heath","2018-04-30 21:11:39","Southampton, United Kingdom","3829742","16","python"
"8206","Eli Bendersky","2018-05-15 09:58:45","California","5846167","16","python"
"11343","CharlesB","2018-05-30 00:31:32","France","5850268","16","python"
"11343","CharlesB","2018-05-14 11:52:34","France","6215334","16","python"
"11343","CharlesB","2018-05-05 21:46:16","France","6323860","16","python"
"11343","CharlesB","2018-05-11 13:12:48","France","7822956","16","python"
"12855","SilentGhost","2018-05-02 20:01:56","","4510709","16","python"
"12855","SilentGhost","2018-06-01 01:13:36","","4223923","16","python"
"12855","SilentGhost","2018-06-26 16:11:12","","4796764","16","python"
"12892","Cristian Ciupitu","2018-06-04 11:15:46","Bucharest, Romania","5707812","16","python"
"12892","Cristian Ciupitu","2018-06-11 19:03:54","Bucharest, Romania","6027558","16","python"
"12895","Craig Trader","2018-06-29 11:15:16","Sterling, VA","7037428","16","python"
"13750","Jordan Dea-Mattson","2018-04-04 08:02:47","Mountain View, CA, United States","3554344","16","python"
"13860","Flimzy","2018-06-06 07:36:47","","7057019","16","python"
"15168","Jonathan Leffler","2018-05-01 08:55:48","California, USA","4710621","16","python"
"15721","Will","2018-05-08 20:31:51","","7584418","16","python"
"16587","George Stocker","2018-04-25 12:31:20","Springfield, VA, United States","4183208","16","python"
"19750","Josh Lee","2018-06-22 23:08:50","Pittsburgh, PA","5144382","16","python"
"19750","Josh Lee","2018-05-17 12:50:46","Pittsburgh, PA","6230752","16","python"
"20578","Paul D. Waite","2018-05-13 12:00:59","United Kingdom","6375942","16","python"
"20578","Paul D. Waite","2018-05-18 05:04:40","United Kingdom","8154825","16","python"
"20670","Tim Pietzcker","2018-05-22 16:30:12","Ulm, Germany","7756619","16","python"
"21640","Marcin","2018-04-08 17:20:18","New York City","8706408","16","python"
"24718","monkut","2018-04-05 02:43:25","Japan","3562254","16","python"
"31671","alex","2018-05-09 03:22:22","London, United Kingdom","5157678","16","python"
"33264","MatthewMartin","2018-04-11 23:02:49","Washington, DC, United States","5224103","16","python"
"38140","gotgenes","2018-05-09 22:13:10","Solana Beach, CA, United States","4495120","16","python"
"42223","dreftymac","2018-04-12 04:51:32","Earth, USA","5250744","16","python"
"42223","dreftymac","2018-05-25 17:34:00","Earth, USA","5121931","16","python"
"42223","dreftymac","2018-04-09 18:15:03","Earth, USA","7505988","16","python"
"42223","dreftymac","2018-06-09 10:46:56","Earth, USA","7204805","16","python"
"42223","dreftymac","2018-05-26 02:21:07","Earth, USA","6392739","16","python"
"42223","dreftymac","2018-05-24 01:24:49","Earth, USA","6146963","16","python"
"42223","dreftymac","2018-05-25 21:24:36","Earth, USA","8529390","16","python"
"42223","dreftymac","2018-06-13 21:30:23","Earth, USA","8519647","16","python"
"42223","dreftymac","2018-04-25 15:03:52","Earth, USA","8663076","16","python"
"42223","dreftymac","2018-06-13 16:07:23","Earth, USA","8669165","16","python"
"42346","bernie","2018-04-02 09:42:26","Pasadena, CA, United States","3638532","16","python"
"42973","Eric Lebigot","2018-04-10 15:24:22","Paris, France","4545661","16","python"
"42973","Eric Lebigot","2018-06-14 09:47:21","Paris, France","8358533","16","python"
"44390","mskfisher","2018-06-19 07:07:13","Minneapolis, MN","8420143","16","python"
"44390","mskfisher","2018-04-14 12:44:56","Minneapolis, MN","8120019","16","python"
"44390","mskfisher","2018-05-28 21:23:11","Minneapolis, MN","8282130","16","python"
"44390","mskfisher","2018-06-23 06:50:39","Minneapolis, MN","3612378","16","python"
"45935","Jim Ferrans","2018-06-07 09:27:17","Chicago, IL","5583401","16","python"
"46192","haggai_e","2018-06-13 09:50:12","Israel","5342698","16","python"
"46914","Soviut","2018-06-18 20:44:50","Toronto, Canada","4288973","16","python"
"47472","Dave Forgac","2018-04-09 20:38:26","Cleveland, OH","7312093","16","python"
"49246","starblue","2018-06-25 11:32:16","North Rhine-Westphalia, Germany","3939660","16","python"
"52074","Trevor Boyd Smith","2018-05-03 16:32:43","","5424716","16","python"
"52074","Trevor Boyd Smith","2018-06-12 13:31:46","","6568952","16","python"
"52263","Riley Watkins","2018-04-03 14:35:21","Portland, OR","6628476","16","python"
"54964","Léo Léopold Hertz 준영","2018-05-15 15:52:45","Northern Europe","3501382","16","python"
"55075","kenorb","2018-06-14 19:06:57","","6157923","16","python"
"55075","kenorb","2018-06-23 18:01:16","","7585307","16","python"
"58635","Will Vousden","2018-06-18 16:06:49","Oxford, United Kingdom","8907788","16","python"
"63550","Peter Mortensen","2018-06-21 13:34:29","Gråsten, Denmark","7562834","16","python"
"63550","Peter Mortensen","2018-04-29 17:33:17","Gråsten, Denmark","7694978","16","python"
"63550","Peter Mortensen","2018-05-20 12:59:07","Gråsten, Denmark","8328824","16","python"
"63550","Peter Mortensen","2018-06-27 20:22:31","Gråsten, Denmark","8486294","16","python"
"63550","Peter Mortensen","2018-06-05 20:24:55","Gråsten, Denmark","6182964","16","python"
"63550","Peter Mortensen","2018-04-29 16:27:11","Gråsten, Denmark","6299019","16","python"
"63550","Peter Mortensen","2018-06-28 02:46:51","Gråsten, Denmark","5807047","16","python"
"63550","Peter Mortensen","2018-06-11 14:19:16","Gråsten, Denmark","6468397","16","python"
"63550","Peter Mortensen","2018-06-03 16:57:11","Gråsten, Denmark","6469655","16","python"
"63550","Peter Mortensen","2018-06-28 03:01:12","Gråsten, Denmark","6910641","16","python"
"63550","Peter Mortensen","2018-05-27 14:35:25","Gråsten, Denmark","6767047","16","python"
"63550","Peter Mortensen","2018-05-29 21:53:42","Gråsten, Denmark","3559559","16","python"
"63550","Peter Mortensen","2018-05-31 12:05:41","Gråsten, Denmark","3940128","16","python"
"63550","Peter Mortensen","2018-04-15 15:10:38","Gråsten, Denmark","4058335","16","python"
"63550","Peter Mortensen","2018-04-25 13:02:27","Gråsten, Denmark","3813735","16","python"
"63550","Peter Mortensen","2018-06-14 03:58:15","Gråsten, Denmark","4588628","16","python"
"63550","Peter Mortensen","2018-04-29 18:58:21","Gråsten, Denmark","4504487","16","python"
"63550","Peter Mortensen","2018-06-02 20:50:29","Gråsten, Denmark","4362586","16","python"
"63550","Peter Mortensen","2018-05-29 09:25:59","Gråsten, Denmark","4348733","16","python"
"63550","Peter Mortensen","2018-05-02 12:42:53","Gråsten, Denmark","5434891","16","python"
"63550","Peter Mortensen","2018-05-18 08:59:25","Gråsten, Denmark","5389507","16","python"
"63550","Peter Mortensen","2018-04-28 04:40:45","Gråsten, Denmark","5299241","16","python"
"63550","Peter Mortensen","2018-04-12 09:15:11","Gråsten, Denmark","5255657","16","python"
"63550","Peter Mortensen","2018-05-29 16:46:39","Gråsten, Denmark","5574702","16","python"
"63550","Peter Mortensen","2018-05-26 23:35:44","Gråsten, Denmark","4980750","16","python"
"64046","JasonMArcher","2018-04-16 18:06:14","Seattle, WA","3858790","16","python"
"64911","mlissner","2018-05-31 14:43:29","United States","5998245","16","python"
"65696","SingleNegationElimination","2018-04-26 21:32:02","United States","7549709","16","python"
"67579","Willem Van Onsem","2018-05-05 20:22:12","Ypres, Belgium","7271482","16","python"
"68525","Davis","2018-05-30 10:54:53","","4845937","16","python"
"71522","David Wolever","2018-05-10 13:23:15","Toronto, Canada","5736476","16","python"
"72668","Martlark","2018-04-21 21:57:26","Australia","7172933","16","python"
"77764","Kromster","2018-05-13 17:55:41","Russia","5348163","16","python"
"77764","Kromster","2018-04-12 16:59:32","Russia","4151320","16","python"
"78845","Johnsyweb","2018-06-27 12:20:35","","7712389","16","python"
"82474","Eric Wilson","2018-06-11 01:12:30","Circleville, OH","8390517","16","python"
"83938","Nik","2018-06-05 12:37:06","","3798415","16","python"
"89391","miku","2018-04-29 13:08:31","Germany","7082027","16","python"
"89806","marcog","2018-04-04 14:05:19","Mountain View, CA","4499073","16","python"
"89806","marcog","2018-05-17 04:46:39","Mountain View, CA","4636887","16","python"
"91962","Nicholas Knight","2018-06-19 22:12:33","","4534438","16","python"
"95612","Jochen Ritzel","2018-06-27 12:34:53","Germany","5186839","16","python"
"95735","Piotr Dobrogost","2018-04-11 14:25:29","Poland","4789837","16","python"
"95735","Piotr Dobrogost","2018-04-16 19:39:55","Poland","6878418","16","python"
"97160","Amro","2018-06-10 13:37:45","","5318441","16","python"
"99033","JavaRocky","2018-06-19 06:02:33","Australia","5520515","16","python"
"100208","ash","2018-05-19 02:17:06","Berlin, Germany","4913397","16","python"
"100297","Martijn Pieters","2018-04-30 10:59:26","Cambridge, United Kingdom","4950637","16","python"
"100297","Martijn Pieters","2018-05-10 16:36:35","Cambridge, United Kingdom","5008828","16","python"
"100297","Martijn Pieters","2018-05-28 10:14:34","Cambridge, United Kingdom","5169702","16","python"
"100297","Martijn Pieters","2018-04-04 20:39:06","Cambridge, United Kingdom","3917574","16","python"
"100297","Martijn Pieters","2018-06-13 17:12:32","Cambridge, United Kingdom","4080254","16","python"
"100297","Martijn Pieters","2018-06-23 05:04:48","Cambridge, United Kingdom","6422700","16","python"
"100297","Martijn Pieters","2018-05-23 22:16:58","Cambridge, United Kingdom","6351186","16","python"
"100297","Martijn Pieters","2018-04-03 06:58:19","Cambridge, United Kingdom","5967241","16","python"
"100297","Martijn Pieters","2018-06-20 08:45:48","Cambridge, United Kingdom","7668979","16","python"
"102937","Robert Harvey","2018-05-23 01:10:24","Lancaster, CA","4659524","16","python"
"103897","Chris Hayes","2018-06-08 14:26:11","Tacoma, WA","4702133","16","python"
"106224","BoltClock","2018-05-09 20:43:04","Singapore","4793250","16","python"
"106224","BoltClock","2018-05-03 17:05:22","Singapore","5707589","16","python"
"108205","jsbueno","2018-05-01 01:58:48","Campinas - State of São Paulo, Brazil","6589358","16","python"
"110028","snakile","2018-04-04 06:29:37","Tel Aviv, Israel","3543833","16","python"
"110488","Chen Levy","2018-04-29 05:00:25","Israel","4201455","16","python"
"114029","Leniel Macaferi","2018-06-01 08:45:53","Volta Redonda - Rio de Janeiro - Brazil","6785226","16","python"
"115751","WilliamKF","2018-05-24 19:06:17","United States","6011115","16","python"
"117259","JakeGould","2018-05-18 05:10:49","New York, United States","6998083","16","python"
"118160","Seth Johnson","2018-05-26 00:56:10","Ann Arbor, MI","5228158","16","python"
"119527","Jonathon Reinhart","2018-04-05 22:46:49","","7869345","16","python"
"120261","mtrw","2018-05-29 17:49:04","","4451591","16","python"
"121487","Eliseo Ocampos","2018-06-04 21:52:03","Paraguay","5760622","16","python"
"122763","Mark E. Haase","2018-06-28 13:00:31","McLean, VA, United States","4202538","16","python"
"125921","Ryan Thompson","2018-06-03 15:40:28","La Jolla, CA","4492559","16","python"
"125997","Danra","2018-06-29 09:11:33","Tel Aviv, Israel","8900073","16","python"
"126214","Lennart Regebro","2018-06-22 19:51:14","Wroclaw, Poland","8663468","16","python"
"128421","the Tin Man","2018-05-17 10:55:31","Arizona","6757192","16","python"
"128421","the Tin Man","2018-05-07 11:42:38","Arizona","7361253","16","python"
"131433","bmargulies","2018-06-12 18:34:04","Seattle, WA, United States","7718684","16","python"
"133973","Jeeyoung Kim","2018-05-30 06:15:22","San Francisco, CA","6102019","16","python"
"135978","Sean Vieira","2018-06-27 17:08:39","Alexandria, VA","4906246","16","python"
"136008","jpic","2018-05-17 10:32:17","Spain","8590468","16","python"
"140903","Am1rr3zA","2018-05-10 18:00:22","Toronto, ON, Canada","4104208","16","python"
"140937","Alon Gubkin","2018-06-07 12:43:41","Israel","4460921","16","python"
"142454","Warren Young","2018-05-12 10:08:51","Aztec, NM","5399947","16","python"
"144669","dcharles","2018-04-11 22:03:45","California","4205317","16","python"
"145976","Charlie","2018-05-22 06:12:08","Chicago, IL, United States","3562403","16","python"
"146574","Christopher Bruns","2018-05-14 19:37:52","Redlands, CA, United States","7827430","16","python"
"146792","mac","2018-04-23 08:51:54","","8274739","16","python"
"146792","mac","2018-05-22 12:26:08","","6688815","16","python"
"146821","bukzor","2018-05-29 02:11:31","Alameda, CA, United States","6560562","16","python"
"146821","bukzor","2018-06-16 12:47:32","Alameda, CA, United States","5631078","16","python"
"147019","Srikar Appalaraju","2018-05-25 00:02:08","","5124975","16","python"
"147019","Srikar Appalaraju","2018-04-30 16:04:22","","3798812","16","python"
"149482","Matt Joiner","2018-04-25 12:49:03","teh boosh, 'Straya","4748344","16","python"
"157176","plaes","2018-06-13 14:13:51","Estonia","3659142","16","python"
"166749","Fred Foo","2018-06-26 12:47:26","","5532363","16","python"
"166749","Fred Foo","2018-05-31 13:50:00","","8668152","16","python"
"166749","Fred Foo","2018-06-14 05:44:57","","8730950","16","python"
"168868","Charles","2018-04-30 15:47:35","Eugene, OR","5606421","16","python"
"168868","Charles","2018-06-30 19:01:43","Eugene, OR","4273466","16","python"
"168868","Charles","2018-06-01 16:35:39","Eugene, OR","7942346","16","python"
"174728","John La Rooy","2018-06-20 11:22:37","Melbourne, Victoria, Australia","4174941","16","python"
"178800","Mark Chackerian","2018-05-07 09:52:17","","4789021","16","python"
"179581","Andrei","2018-04-30 05:00:34","","7456933","16","python"
"190597","unutbu","2018-06-25 08:24:35","","8437964","16","python"
"190597","unutbu","2018-05-02 08:57:25","","4354543","16","python"
"192839","Mike Graham","2018-06-22 07:26:17","","3761103","16","python"
"193601","Trindaz","2018-05-29 01:06:53","San Francisco, CA","6025184","16","python"
"193852","Andrea Spadaccini","2018-06-12 03:29:22","Catania, Italy","4995733","16","python"
"194586","Nick T","2018-06-19 19:03:01","Chicago, IL","4564559","16","python"
"200291","icktoofay","2018-04-17 03:25:27","","7509579","16","python"
"201665","Ian Mackinnon","2018-06-12 17:15:44","Madrid, Spain","4842956","16","python"
"202229","smci","2018-05-04 00:07:54","Mountain View, CA","4904430","16","python"
"202229","smci","2018-05-29 23:13:39","Mountain View, CA","4956984","16","python"
"202229","smci","2018-05-27 09:05:29","Mountain View, CA","5066315","16","python"
"202229","smci","2018-05-21 11:06:16","Mountain View, CA","4840392","16","python"
"202229","smci","2018-05-22 10:07:14","Mountain View, CA","4824301","16","python"
"202229","smci","2018-04-17 01:31:48","Mountain View, CA","5513615","16","python"
"202229","smci","2018-06-20 11:37:46","Mountain View, CA","5212870","16","python"
"202229","smci","2018-04-24 00:17:10","Mountain View, CA","4229235","16","python"
"202229","smci","2018-05-14 03:28:34","Mountain View, CA","3941517","16","python"
"202229","smci","2018-05-31 04:17:16","Mountain View, CA","7331389","16","python"
"202229","smci","2018-04-28 11:55:24","Mountain View, CA","5993206","16","python"
"202229","smci","2018-06-19 22:44:35","Mountain View, CA","5953205","16","python"
"202229","smci","2018-04-24 00:30:09","Mountain View, CA","6315501","16","python"
"202229","smci","2018-05-01 10:44:13","Mountain View, CA","6648493","16","python"
"202229","smci","2018-04-11 21:59:14","Mountain View, CA","6988541","16","python"
"202229","smci","2018-05-04 09:11:44","Mountain View, CA","6870922","16","python"
"205212","ʇsәɹoɈ","2018-05-04 11:39:11","","5796238","16","python"
"208880","Ethan Furman","2018-06-15 16:47:57","Portland, OR","6060635","16","python"
"210526","unholysampler","2018-04-24 05:08:39","Cambridge, MA","7111068","16","python"
"211674","SimonJ","2018-05-14 09:54:52","London, United Kingdom","4419650","16","python"
"216356","Noctis Skytower","2018-05-08 12:17:51","Pensacola, FL, United States","5694706","16","python"
"218471","Jan Deinhard","2018-05-14 21:45:00","Hamburg, Deutschland","3819449","16","python"
"225037","Teun Zengerink","2018-06-13 22:54:34","Amsterdam, Netherlands","4151128","16","python"
"225037","Teun Zengerink","2018-06-28 11:58:37","Amsterdam, Netherlands","6289474","16","python"
"225312","user225312","2018-06-20 17:56:20","","4842448","16","python"
"228660","Harry","2018-06-29 12:10:40","South Africa","6275762","16","python"
"231964","Sam Jarman","2018-06-07 13:56:36","Wellington, New Zealand","5775352","16","python"
"235207","Josh","2018-05-17 10:07:28","","5573724","16","python"
"235698","Mark Tolonen","2018-05-16 06:56:28","","6354436","16","python"
"237934","kame","2018-05-07 13:17:10","Germany","3582601","16","python"
"238884","Malvolio","2018-04-25 06:05:04","","7131027","16","python"
"240424","Yakimych","2018-06-14 19:08:25","Gothenburg, Sweden","4212877","16","python"
"243392","Brian Burns","2018-05-25 12:28:58","Austin, TX","4733693","16","python"
"243392","Brian Burns","2018-05-25 12:32:34","Austin, TX","7996479","16","python"
"243392","Brian Burns","2018-05-25 12:24:13","Austin, TX","6473925","16","python"
"243392","Brian Burns","2018-04-23 13:33:28","Austin, TX","5900578","16","python"
"245966","jakub.g","2018-04-26 16:13:52","France, Europe","5735628","16","python"
"246246","animuson","2018-04-04 01:28:44","Gladstone, MO, United States","6805584","16","python"
"246265","Jake","2018-06-08 19:37:18","New Zealand","3783530","16","python"
"247542","Cerin","2018-06-28 08:05:39","United States","7477211","16","python"
"247696","Flimm","2018-05-24 17:57:22","","6614261","16","python"
"247696","Flimm","2018-05-21 17:57:25","","6263434","16","python"
"249341","Hooked","2018-05-10 11:24:02","","6690739","16","python"
"252556","Bolster","2018-05-29 06:16:09","Belfast, United Kingdom","5904872","16","python"
"252556","Bolster","2018-04-25 20:28:18","Belfast, United Kingdom","5503601","16","python"
"257418","Lynn","2018-05-07 16:47:55","Belgium","5522031","16","python"
"258236","spidee","2018-06-07 22:52:15","","3930713","16","python"
"258267","Enrico Carlesso","2018-04-17 20:24:36","Romano d'Ezzelino, Italy","3753589","16","python"
"260243","hymloth","2018-05-28 09:09:39","Greece","7464867","16","python"
"261791","kb.","2018-05-28 16:55:38","Sweden","6200233","16","python"
"267887","Yuji 'Tomita' Tomita","2018-04-05 16:58:43","New York, NY","8428556","16","python"
"269393","Nimmy","2018-06-14 14:59:57","Bangalore, India","3735553","16","python"
"279627","Sven Marnach","2018-06-25 08:30:57","Preetz, Germany","4389517","16","python"
"281545","Mr_and_Mrs_D","2018-04-11 13:13:54","Brussels, Belgium","6318814","16","python"
"284795","Colonel Panic","2018-04-21 23:13:30","","4643647","16","python"
"287491","Virgiliu","2018-06-25 09:09:19","","3914667","16","python"
"287727","Navi","2018-04-24 10:48:29","","4624970","16","python"
"293050","MatToufoutu","2018-06-26 11:03:04","Paris, France","6999989","16","python"
"294463","ipartola","2018-04-18 11:30:22","","3721357","16","python"
"296951","kevin","2018-05-21 17:08:11","","7367509","16","python"
"296974","glglgl","2018-04-12 23:52:39","Blieskastel, Saarland, Germany","7756695","16","python"
"296974","glglgl","2018-04-19 14:40:16","Blieskastel, Saarland, Germany","7001144","16","python"
"298479","ThiefMaster","2018-06-02 00:00:43","Germany","4851463","16","python"
"299196","Eric Pruitt","2018-04-21 08:58:11","Silicon Valley, CA, United States","4727008","16","python"
"299204","lzap","2018-04-18 16:24:41","Olomouc, Czech Republic","6626351","16","python"
"304151","Mridang Agarwalla","2018-05-16 23:22:11","Helsinki, Finland","7304248","16","python"
"305189","Pierre de LESPINAY","2018-06-27 12:25:41","Paris, France","6409920","16","python"
"308391","xyz-123","2018-04-03 16:35:52","","6284396","16","python"
"308903","joaquin","2018-06-01 12:58:23","Barcelona, Spain","5920120","16","python"
"308903","joaquin","2018-06-26 16:47:22","Barcelona, Spain","5236296","16","python"
"309308","Michael Mrozek","2018-05-17 18:49:05","Indiana","5954260","16","python"
"311220","Acorn","2018-06-11 05:31:38","","5899497","16","python"
"312785","davidchambers","2018-05-20 10:40:20","Berlin, Germany","7988942","16","python"
"316357","Curious2learn","2018-06-29 01:54:41","","4010840","16","python"
"317172","marshall.ward","2018-06-28 05:32:06","Canberra, Australia","4813061","16","python"
"318857","fluffy","2018-05-24 23:38:22","Seattle, WA","6019627","16","python"
"319931","Mechanical snail","2018-05-23 10:12:42","United States","5189232","16","python"
"319931","Mechanical snail","2018-06-12 10:29:21","United States","4260116","16","python"
"320226","Bolo","2018-04-19 09:36:34","Warsaw, Poland","7736211","16","python"
"321366","Jasper","2018-05-22 21:33:20","Kluisbergen, Belgium","4581772","16","python"
"321731","Tshepang","2018-05-11 22:27:01","Johannesburg, Gauteng, South Africa","4103773","16","python"
"321731","Tshepang","2018-06-20 09:59:20","Johannesburg, Gauteng, South Africa","3876936","16","python"
"321731","Tshepang","2018-06-16 20:52:08","Johannesburg, Gauteng, South Africa","3854692","16","python"
"321731","Tshepang","2018-06-09 04:40:15","Johannesburg, Gauteng, South Africa","3693771","16","python"
"321731","Tshepang","2018-04-17 14:45:53","Johannesburg, Gauteng, South Africa","5861498","16","python"
"321731","Tshepang","2018-06-26 18:25:48","Johannesburg, Gauteng, South Africa","6106303","16","python"
"321731","Tshepang","2018-04-02 12:57:19","Johannesburg, Gauteng, South Africa","6701853","16","python"
"321731","Tshepang","2018-05-12 14:04:50","Johannesburg, Gauteng, South Africa","7110604","16","python"
"321838","tchaymore","2018-05-16 11:48:21","","7459785","16","python"
"323874","mindthief","2018-05-30 15:03:07","","4362902","16","python"
"325565","Joe Kington","2018-05-24 14:18:44","Houston, TX","7340547","16","python"
"325565","Joe Kington","2018-05-11 14:28:22","Houston, TX","6030098","16","python"
"325565","Joe Kington","2018-05-24 09:19:39","Houston, TX","8514547","16","python"
"327026","Mike T","2018-04-24 13:43:08","Wellington, New Zealand","6908143","16","python"
"331473","Adam Wagner","2018-06-20 17:28:46","Greenville, SC","8112922","16","python"
"338547","Martin","2018-04-12 15:55:29","South Africa","4205854","16","python"
"338690","Captain Cretaceous","2018-04-29 03:53:09","","7518172","16","python"
"352432","Steve","2018-04-18 01:57:20","Utah","7423428","16","python"
"355230","martineau","2018-06-03 22:04:41","Seattle, WA","7343697","16","python"
"355230","martineau","2018-04-02 19:24:24","Seattle, WA","7727804","16","python"
"355230","martineau","2018-06-30 22:13:07","Seattle, WA","6822725","16","python"
"355230","martineau","2018-04-08 02:08:46","Seattle, WA","6759016","16","python"
"355230","martineau","2018-05-18 18:04:23","Seattle, WA","7099290","16","python"
"355230","martineau","2018-06-03 17:17:50","Seattle, WA","6681743","16","python"
"355230","martineau","2018-06-25 17:03:44","Seattle, WA","6618002","16","python"
"355230","martineau","2018-04-05 14:03:55","Seattle, WA","6433369","16","python"
"355230","martineau","2018-05-28 17:45:44","Seattle, WA","6035101","16","python"
"355230","martineau","2018-04-02 15:38:42","Seattle, WA","6088077","16","python"
"355230","martineau","2018-06-14 13:46:25","Seattle, WA","6159900","16","python"
"355230","martineau","2018-04-15 17:36:41","Seattle, WA","6130374","16","python"
"355230","martineau","2018-05-22 22:00:13","Seattle, WA","6227590","16","python"
"355230","martineau","2018-04-30 17:18:54","Seattle, WA","5823236","16","python"
"355230","martineau","2018-06-22 10:44:05","Seattle, WA","5929107","16","python"
"355230","martineau","2018-05-25 14:13:09","Seattle, WA","4226754","16","python"
"355230","martineau","2018-04-18 19:11:55","Seattle, WA","4125893","16","python"
"355230","martineau","2018-05-19 14:37:06","Seattle, WA","4138202","16","python"
"355230","martineau","2018-05-19 17:49:38","Seattle, WA","4167217","16","python"
"355230","martineau","2018-04-30 23:01:12","Seattle, WA","4321836","16","python"
"355230","martineau","2018-05-15 18:43:10","Seattle, WA","4426663","16","python"
"355230","martineau","2018-05-21 12:27:19","Seattle, WA","4529815","16","python"
"355230","martineau","2018-05-11 09:59:04","Seattle, WA","3718657","16","python"
"355230","martineau","2018-04-27 23:10:56","Seattle, WA","3682748","16","python"
"355230","martineau","2018-06-09 16:15:52","Seattle, WA","3766711","16","python"
"355230","martineau","2018-04-24 19:46:54","Seattle, WA","3862310","16","python"
"355230","martineau","2018-04-24 22:53:15","Seattle, WA","3782827","16","python"
"355230","martineau","2018-05-23 08:02:59","Seattle, WA","3845018","16","python"
"355230","martineau","2018-06-07 06:29:13","Seattle, WA","3888158","16","python"
"355230","martineau","2018-05-28 17:31:31","Seattle, WA","4067786","16","python"
"355230","martineau","2018-05-03 18:20:06","Seattle, WA","5189699","16","python"
"355230","martineau","2018-05-04 13:21:39","Seattle, WA","5378231","16","python"
"355230","martineau","2018-05-30 20:19:10","Seattle, WA","5411603","16","python"
"355230","martineau","2018-05-16 15:55:43","Seattle, WA","5326112","16","python"
"355230","martineau","2018-06-20 06:34:42","Seattle, WA","5445970","16","python"
"355230","martineau","2018-05-11 11:47:56","Seattle, WA","5633828","16","python"
"355230","martineau","2018-04-28 16:58:32","Seattle, WA","4706499","16","python"
"355230","martineau","2018-06-28 20:44:33","Seattle, WA","4914008","16","python"
"355230","martineau","2018-04-18 19:22:01","Seattle, WA","5094914","16","python"
"355230","martineau","2018-05-31 13:00:55","Seattle, WA","4984647","16","python"
"355230","martineau","2018-06-12 16:32:41","Seattle, WA","8751653","16","python"
"355230","martineau","2018-06-22 20:51:48","Seattle, WA","8853966","16","python"
"360899","lesmana","2018-04-24 10:55:08","Germany","3682263","16","python"
"368772","tcooc","2018-05-15 22:59:38","Canada","8440284","16","python"
"372076","Pedro Loureiro","2018-06-08 19:28:47","London, United Kingdom","5953373","16","python"
"373908","lokheart","2018-05-29 10:42:44","","8483969","16","python"
"375310","frigg","2018-06-26 09:52:51","Oslo, Norway","4776924","16","python"
"375650","cfpete","2018-05-13 23:06:19","","8014781","16","python"
"377366","KobeJohn","2018-05-27 07:54:06","Kobe, Japan","5608702","16","python"
"377917","AJJ","2018-04-10 07:21:44","Spain","5983320","16","python"
"380362","ccgillett","2018-04-23 09:55:24","Westford, MA United States","8247605","16","python"
"382906","locoboy","2018-04-03 16:08:13","San Francisco, CA","6964292","16","python"
"385637","Mustafa Zengin","2018-06-15 20:45:33","Redmond, WA, United States","3579568","16","python"
"388427","Sergey","2018-06-28 09:10:08","Russia","8870261","16","python"
"391531","nmichaels","2018-04-21 08:54:45","Massachusetts","5275296","16","python"
"392949","JoshAdel","2018-05-22 14:30:04","Pittsburgh, PA","5625524","16","python"
"393157","svenwltr","2018-04-01 13:55:24","Berlin, Germany","7150998","16","python"
"395857","Franck Dernoncourt","2018-06-21 07:38:03","Adobe Research, San Jose, CA, USA","7370801","16","python"
"396241","Sadly Not","2018-06-16 00:24:07","Vancouver, Canada","4814523","16","python"
